File Name	GCMF File Name	Address	Attributes	Origin	Radius	Texturecount	Materialcount	Translucidmaterialcount	Transformmatrixcount	Zero_0x1F	Indicesrelptr	Zero_0x24	Transformmatrixdefaultindices	Texture	TransformMatrix	Material	
	st17,lz.gma	001D10E0	0	(0.0, 0.0, 0.0)	7.071068	2	0	1	0	0	128	0	X	X	X	X	
	st17,lz.gma	001D1280	0	(175.0, 256.0, -260.0)	786.1719	1	0	1	0	0	96	0	X	X	X	X	
	st17,lz.gma	001D2D80	0	(-1655.8, 15.0, -161.5)	2486.98	7	3	2	0	0	288	0	X	X	X	X	
st21,lz.gma	st21,lz.gma	00000A80	0	(0.0, 4.4, -250.0)	254.0479	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	000011C0	0	(-44.7, 90.2, -563.5)	141.9072	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00002620	0	(-128.0, 135.0, -250.0)	254.1009	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00002A40	0	(-128.0, 120.0, 250.0)	257.1814	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	000035E0	0	(-29.7, 164.7, 574.1)	165.6243	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00004A40	0	(0.0, 258.0, 0.0)	505.7245	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00005860	0	(51.0, 173.7, -565.0)	171.1314	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00006CC0	0	(237.6, 121.4, -345.0)	217.8939	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00008120	0	(522.5, 122.0, -250.0)	150.0284	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00008540	0	(2711.0, 1510.5, -961.9)	1182.934	7	0	7	0	0	288	0	X	X	X	X	
	st21,lz.gma	00009CE0	0	(3130.4, -3342.9, -682.6)	2918.471	4	0	4	0	0	192	0	X	X	X	X	
	st21,lz.gma	0000FD20	0	(4485.8, -1967.6, -393.5)	877.3182	3	1	1	0	0	160	0	X	X	X	X	
	st21,lz.gma	00012CE0	0	(-33.0, 168.0, 573.5)	166.3526	11	6	0	0	0	416	0	X	X	X	X	
	st21,lz.gma	0001F640	0	(3704.2, -1196.8, -997.3)	579.607	11	6	0	0	0	416	0	X	X	X	X	
	st21,lz.gma	0002B440	0	(4485.7, -1967.6, -403.7)	879.2411	4	3	0	0	0	192	0	X	X	X	X	
	st21,lz.gma	00031760	0	(-45.0, 90.0, -563.6)	142.1455	7	3	1	0	0	288	0	X	X	X	X	
	st21,lz.gma	00037460	0	(-29.9, 164.9, 574.2)	165.8556	7	3	1	0	0	288	0	X	X	X	X	
	st21,lz.gma	0003D160	0	(4486.0, -1966.8, -394.1)	880.7216	5	4	0	0	0	224	0	X	X	X	X	
	st21,lz.gma	00044B00	0	(0.0, -5.3, 0.0)	4.983632	1	2	0	0	0	96	0	X	X	X	X	
	st21,lz.gma	00044FE0	0	(3681.1, -1131.8, -971.4)	284.1336	7	3	1	0	0	288	0	X	X	X	X	
	st21,lz.gma	00049680	0	(0.0, 30.0, 0.0)	31.17691	3	0	2	0	0	160	0	X	X	X	X	
	st21,lz.gma	00049A40	0	(0.0, 1.5, 0.1)	30.02416	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00049C20	0	(0.0, 0.2, 4.8)	33.40378	11	5	1	0	0	416	0	X	X	X	X	
	st21,lz.gma	0004F0E0	0	(3704.3, -1194.9, -994.1)	582.7257	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00050540	0	(3300.5, -878.6, -1554.3)	257.1977	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00051680	0	(2434.9, -81.5, -979.8)	1222.086	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	000556A0	0	(1660.5, 788.6, -409.8)	144.7068	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00055DE0	0	(1031.8, 409.5, 60.3)	756.7759	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	00058DC0	0	(245.6, 129.5, 529.3)	374.6717	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	0005A5E0	0	(-30.0, 2.0, 250.0)	261.012	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	0005ADC0	0	(-48.0, 87.0, -64.1)	578.4469	23	10	2	0	0	800	0	X	X	X	X	
	st21,lz.gma	0006BF00	0	(-132.7, 135.0, -250.0)	254.1516	11	5	1	0	0	416	0	X	X	X	X	
	st21,lz.gma	0006E240	0	(-132.8, 120.0, 250.0)	258.1165	11	5	1	0	0	416	0	X	X	X	X	
	st21,lz.gma	00074BC0	0	(3.4, 0.0, 9.9)	762.2905	1	0	1	0	0	96	0	X	X	X	X	
	st21,lz.gma	00075420	0	(51.6, 176.4, -66.6)	582.4736	20	10	1	0	0	704	0	X	X	X	X	
	st21,lz.gma	00089040	0	(3.4, -15.0, 4.9)	782.0764	1	0	1	0	0	96	0	X	X	X	X	
	st21,lz.gma	000895A0	0	(239.7, 119.8, -345.0)	218.0386	11	6	0	0	0	416	0	X	X	X	X	
	st21,lz.gma	00097660	0	(521.4, 117.3, -250.0)	151.1063	12	6	1	0	0	448	0	X	X	X	X	
	st21,lz.gma	00099EA0	0	(3.4, 5.0, 4.9)	759.951	1	0	1	0	0	96	0	X	X	X	X	
	st21,lz.gma	0009AE60	0	(1840.1, -1352.8, -464.2)	1537.338	17	10	1	0	0	608	0	X	X	X	X	
	st21,lz.gma	000B7640	0	(3.4, -10.0, 22.4)	782.1741	1	0	1	0	0	96	0	X	X	X	X	
	st21,lz.gma	000B8040	0	(0.0, 1.3, 0.0)	260.0992	2	1	0	0	0	128	0	X	X	X	X	
	st21,lz.gma	000B8AA0	0	(0.0, 1.3, 0.0)	260.0992	2	1	0	0	0	128	0	X	X	X	X	
	st21,lz.gma	000B9500	0	(-3.4, 4.9, 64.1)	368.1575	3	3	0	0	0	160	0	X	X	X	X	
	st21,lz.gma	000C14E0	0	(245.6, 125.0, 530.3)	373.8109	20	10	1	0	0	704	0	X	X	X	X	
	st21,lz.gma	000CF760	0	(91.2, 5.2, 65.1)	413.5468	2	2	0	0	0	128	0	X	X	X	X	
	st21,lz.gma	000D6CA0	0	(0.0, 1.3, 0.0)	260.0992	2	1	0	0	0	128	0	X	X	X	X	
	st21,lz.gma	000D7700	0	(0.0, 1.3, 0.0)	260.0992	2	1	0	0	0	128	0	X	X	X	X	
	st21,lz.gma	000D8160	0	(0.0, 1.3, 0.0)	260.0992	2	1	0	0	0	128	0	X	X	X	X	
	st21,lz.gma	000D8BC0	0	(0.0, 1.3, 0.0)	260.0992	2	1	0	0	0	128	0	X	X	X	X	
	st21,lz.gma	000D9620	0	(4076.5, -2807.5, -499.0)	1109.739	20	9	2	0	0	704	0	X	X	X	X	
	st21,lz.gma	000ED840	0	(0.0, 1.3, 0.0)	260.0992	2	1	0	0	0	128	0	X	X	X	X	
	st21,lz.gma	000EE2A0	0	(0.0, -5.7, 0.0)	510.6494	6	2	0	0	0	256	0	X	X	X	X	
	st21,lz.gma	000F3060	0	(3300.5, -881.9, -1555.2)	256.9597	11	5	1	0	0	416	0	X	X	X	X	
	st21,lz.gma	000FCE40	0	(2434.9, -86.3, -979.8)	1221.486	14	5	2	0	0	512	0	X	X	X	X	
	st21,lz.gma	00122D80	0	(1660.7, 783.8, -410.0)	147.4496	11	5	1	0	0	416	0	X	X	X	X	
	st21,lz.gma	00126E80	0	(1031.9, 405.5, 60.5)	757.3307	12	6	1	0	0	448	0	X	X	X	X	
	st21,lz.gma	00143780	0	(4123.4, -518.4, -838.4)	1512.699	2	0	2	0	0	128	0	X	X	X	X	
	st21,lz.gma	00144F00	0	(0.0, -5.7, 0.0)	510.6494	4	2	0	0	0	192	0	X	X	X	X	
	st21,lz.gma	00146F60	0	(0.0, -5.7, 0.0)	510.6494	6	2	0	0	0	256	0	X	X	X	X	
	st21,lz.gma	0014BD20	0	(0.0, -5.7, 0.0)	510.6494	4	2	0	0	0	192	0	X	X	X	X	
	st21,lz.gma	0014DD80	0	(0.0, -5.7, 0.0)	510.6494	6	2	0	0	0	256	0	X	X	X	X	
	st21,lz.gma	00152B40	0	(0.0, -5.7, 0.0)	510.6494	4	2	0	0	0	192	0	X	X	X	X	
	st21,lz.gma	00154BA0	0	(70.0, -5.7, 70.0)	533.5115	12	4	0	0	0	448	0	X	X	X	X	
	st21,lz.gma	00167EA0	0	(70.0, 0.0, 70.0)	300.2083	6	3	0	0	0	256	0	X	X	X	X	
	st21,lz.gma	00169740	0	(70.0, -5.7, 70.0)	533.5115	8	4	0	0	0	320	0	X	X	X	X	
	st21,lz.gma	00171560	0	(70.0, -5.7, 0.0)	522.6736	9	3	0	0	0	352	0	X	X	X	X	
	st21,lz.gma	0017AFE0	0	(70.0, 0.0, 0.0)	280.9359	4	2	0	0	0	192	0	X	X	X	X	
	st21,lz.gma	0017BCA0	0	(70.0, -5.7, 0.0)	522.6736	6	3	0	0	0	256	0	X	X	X	X	
	st21,lz.gma	0017FC80	0	(0.0, -5.7, 70.0)	522.6736	9	3	0	0	0	352	0	X	X	X	X	
	st21,lz.gma	00189700	0	(0.0, 0.0, 70.0)	280.9359	4	2	0	0	0	192	0	X	X	X	X	
	st21,lz.gma	0018A3C0	0	(0.0, -5.7, 70.0)	522.6736	6	3	0	0	0	256	0	X	X	X	X	
	st21,lz.gma	0018E3A0	0	(0.0, 0.0, 0.0)	2114.953	1	0	1	0	0	96	0	X	X	X	X	
	st21,lz.gma	0018E660	0	(-2.5, 0.4, -0.5)	470.9268	2	2	0	0	0	128	0	X	X	X	X	
	st21,lz.gma	00194AE0	0	(0.0, 1.3, 0.0)	260.0992	2	1	0	0	0	128	0	X	X	X	X	
	st21,lz.gma	00195540	0	(197.0, -157.8, 26.3)	360.5642	6	2	2	0	0	256	0	X	X	X	X	
	st21,lz.gma	0019D460	0	(0.0, -218.0, 0.0)	217.9807	6	2	2	0	0	256	0	X	X	X	X	
	st21,lz.gma	0019EBE0	0	(-90.0, 71.3, 0.0)	214.7824	6	2	2	0	0	256	0	X	X	X	X	
	st21,lz.gma	001A4180	0	(0.0, 0.0, 0.0)	7.071068	2	0	1	0	0	128	0	X	X	X	X	
	st21,lz.gma	001A4320	0	(1686.5, -577.3, -571.2)	1975.672	2	0	2	0	0	128	0	X	X	X	X	
	st21,lz.gma	001A7BA0	0	(1402.2, -1334.5, -664.1)	2023.165	2	0	2	0	0	128	0	X	X	X	X	
	st21,lz.gma	001AA920	0	(3052.1, -2049.3, -811.3)	1824.906	2	0	2	0	0	128	0	X	X	X	X	
	st21,lz.gma	001AECE0	0	(2339.7, -324.5, -406.8)	1904.19	2	0	2	0	0	128	0	X	X	X	X	
	st21,lz.gma	001B30A0	0	(-1.6, 0.1, -0.1)	613.1441	3	3	0	0	0	160	0	X	X	X	X	
	st21,lz.gma	001B8780	0	(2625.0, -960.3, -540.0)	4937.093	1	1	0	0	0	96	0	X	X	X	X	
	st21,lz.gma	001D42E0	0	(109.0, 142.5, 0.0)	414.0472	4	3	0	0	0	192	0	X	X	X	X	
	null
	st21,lz.gma	001D7E20	0	(110.5, 142.5, 0.0)	414.2424	5	4	0	0	0	224	0	X	X	X	X	
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	st21,lz.gma	001D9A20	0	(410.4, 101.7, -276.9)	324.6122	17	12	0	0	0	608	0	X	X	X	X	
st24,lz.gma	null
	st24,lz.gma	000001E0	0	(-98.1, 74.2, -620.6)	636.665	19	11	0	0	0	672	0	X	X	X	X	
	st24,lz.gma	00014580	0	(-348.6, 149.1, -1517.9)	321.9294	10	6	0	0	0	384	0	X	X	X	X	
	st24,lz.gma	0001B600	0	(-1135.8, 192.8, -2464.2)	940.0397	10	6	0	0	0	384	0	X	X	X	X	
	st24,lz.gma	00035F20	0	(144.4, 600.5, -4700.5)	2804.75	19	11	0	0	0	672	0	X	X	X	X	
	st24,lz.gma	00080700	0	(2569.7, 1246.1, -4791.0)	1222.384	10	6	0	0	0	384	0	X	X	X	X	
	st24,lz.gma	00099FE0	0	(1789.0, 471.2, -2003.3)	1839.295	17	11	0	0	0	608	0	X	X	X	X	
	st24,lz.gma	000C5FE0	0	(641.8, -11.1, 1062.4)	1583.483	10	6	0	0	0	384	0	X	X	X	X	
	st24,lz.gma	000FE5A0	0	(-16.9, 39.4, 1000.0)	1005.901	16	10	0	0	0	576	0	X	X	X	X	
	null
	null
	st24,lz.gma	0010C280	0	(323.2, 27.6, 2233.9)	492.021	11	8	0	0	0	416	0	X	X	X	X	
	st24,lz.gma	00132DA0	0	(0.0, 4.6, 250.0)	253.9722	9	7	0	0	0	352	0	X	X	X	X	
	st24,lz.gma	0013EEC0	0	(-2082.9, 287.3, -3440.0)	272.7817	8	3	2	0	0	320	0	X	X	X	X	
	st24,lz.gma	00141860	0	(1016.4, 814.2, -6201.0)	379.9108	8	3	2	0	0	320	0	X	X	X	X	
	st24,lz.gma	00144640	0	(318.3, 755.3, -5962.7)	369.5724	8	3	2	0	0	320	0	X	X	X	X	
	st24,lz.gma	00146B20	0	(-340.1, 692.7, -5647.6)	369.4148	8	3	2	0	0	320	0	X	X	X	X	
	st24,lz.gma	001491E0	0	(1490.2, 94.0, -1610.3)	268.2662	8	3	2	0	0	320	0	X	X	X	X	
	st24,lz.gma	0014AEA0	0	(1694.8, 250.2, -2088.3)	273.4618	8	3	2	0	0	320	0	X	X	X	X	
	st24,lz.gma	0014CB60	0	(1920.5, 460.5, -2553.3)	279.5592	8	3	2	0	0	320	0	X	X	X	X	
	st24,lz.gma	0014EF20	0	(72.3, 8.2, 2224.3)	280.4652	8	3	2	0	0	320	0	X	X	X	X	
	st24,lz.gma	00150DA0	0	(116.0, 29.2, 2196.9)	243.5188	8	3	2	0	0	320	0	X	X	X	X	
	st24,lz.gma	00152C40	0	(159.8, 50.6, 2169.5)	208.4994	8	3	2	0	0	320	0	X	X	X	X	
	st24,lz.gma	00154AE0	0	(0.0, 0.0, 0.0)	7.071068	2	0	1	0	0	128	0	X	X	X	X	
st25,lz.gma	st25,lz.gma	000007A0	0	(-30.0, 12.0, -195.0)	598.1257	2	2	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	000017A0	0	(-20.0, 0.5, 1049.9)	150.3657	7	3	2	0	0	288	0	X	X	X	X	
	st25,lz.gma	00007120	0	(2590.5, 0.3, -1430.7)	411.4119	7	3	2	0	0	288	0	X	X	X	X	
	st25,lz.gma	00022AE0	0	(0.0, 5186.3, 0.0)	10399.55	9	1	6	0	0	352	0	X	X	X	X	
	st25,lz.gma	000385C0	0	(0.0, 14.2, 6.8)	35.33547	43	27	0	0	0	1440	0	X	X	X	X	
	st25,lz.gma	00054340	0	(2440.4, 1.4, -1160.4)	713.0417	2	2	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	00055EC0	0	(0.0, 14.2, 6.8)	35.33547	41	25	0	0	0	1376	0	X	X	X	X	
	st25,lz.gma	00066AC0	0	(2463.3, -127.0, 1290.6)	411.512	7	3	2	0	0	288	0	X	X	X	X	
	st25,lz.gma	00087580	0	(0.0, 2.5, 5.1)	33.81435	11	5	2	0	0	416	0	X	X	X	X	
	st25,lz.gma	0008AD00	0	(0.0, 0.0, 0.0)	7.071068	2	0	1	0	0	128	0	X	X	X	X	
	st25,lz.gma	0008AEA0	0	(2069.6, 82.3, 1472.2)	1398.895	6	6	0	0	0	256	0	X	X	X	X	
	st25,lz.gma	000904E0	0	(2781.3, -69.9, 474.5)	590.0423	3	3	0	0	0	160	0	X	X	X	X	
	st25,lz.gma	000915C0	0	(2069.6, -96.3, 1560.0)	234.9196	4	4	0	0	0	192	0	X	X	X	X	
	st25,lz.gma	00091E00	0	(929.8, -63.9, 1506.5)	342.0548	4	4	0	0	0	192	0	X	X	X	X	
	st25,lz.gma	00093340	0	(1445.9, -92.2, 1461.6)	746.489	8	0	4	0	0	320	0	X	X	X	X	
	st25,lz.gma	00097420	0	(-60.0, -175.0, 0.0)	276.134	30	23	6	0	0	1024	0	X	X	X	X	
	st25,lz.gma	000A6BA0	0	(205.0, 1.4, -1255.4)	551.4128	2	2	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	000A81A0	0	(643.4, -304.5, -426.5)	2741.538	3	1	0	0	0	160	0	X	X	X	X	
	st25,lz.gma	000A9780	0	(1250.0, 29.7, -1719.8)	752.8383	2	2	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	000AACA0	0	(540.0, -101.0, -933.0)	298.1652	2	2	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	000ABEA0	0	(165.4, -36.6, 1426.5)	236.2066	2	2	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	000AE120	0	(0.0, 2.0, 1050.0)	251.7887	2	2	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	000AE9A0	0	(0.0, 2.0, 600.0)	202.2471	2	2	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	000AF120	0	(205.0, -0.2, -1281.0)	530.9413	12	8	0	0	0	448	0	X	X	X	X	
	st25,lz.gma	000B5840	0	(1250.0, 27.8, -1721.7)	752.8293	30	17	2	0	0	1024	0	X	X	X	X	
	st25,lz.gma	000BECC0	0	(2441.0, -0.2, -1161.0)	713.8279	12	8	0	0	0	448	0	X	X	X	X	
	st25,lz.gma	000C7120	0	(805.9, -123.9, 0.0)	404.7499	28	15	2	0	0	960	0	X	X	X	X	
	st25,lz.gma	000D1240	0	(540.0, -109.7, -732.0)	424.3812	12	8	0	0	0	448	0	X	X	X	X	
	st25,lz.gma	000DA7A0	0	(276.9, -123.9, 0.0)	404.4444	27	14	2	0	0	928	0	X	X	X	X	
	st25,lz.gma	000E6E40	0	(166.5, -60.1, 976.8)	597.1887	30	17	2	0	0	1024	0	X	X	X	X	
	st25,lz.gma	000FDD40	0	(-30.3, 9.5, -220.0)	623.0115	30	17	2	0	0	1024	0	X	X	X	X	
	st25,lz.gma	00104B80	0	(0.0, -0.3, 850.0)	450.9995	12	8	0	0	0	448	0	X	X	X	X	
	st25,lz.gma	0010B780	0	(2526.8, -62.2, 490.4)	1149.526	9	2	3	0	0	352	0	X	X	X	X	
	st25,lz.gma	0010FA80	0	(2527.7, -65.1, 492.4)	1151.558	58	35	7	0	0	1920	0	X	X	X	X	
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	st25,lz.gma	001264E0	0	(764.2, -81.5, 850.0)	454.3015	25	15	1	0	0	864	0	X	X	X	X	
	null
	null
	null
	null
	null
	st25,lz.gma	0012CEC0	0	(1444.0, -95.2, 1463.6)	748.7417	33	16	7	0	0	1120	0	X	X	X	X	
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	null
	st25,lz.gma	0013F6C0	0	(0.0, 45.6, 0.0)	62.01768	4	2	2	0	0	192	0	X	X	X	X	
	st25,lz.gma	00141EC0	0	(0.0, 126.0, 0.0)	133.1616	5	1	4	0	0	224	0	X	X	X	X	
	st25,lz.gma	00143120	0	(0.0, 104.0, 0.0)	124.1934	7	5	2	0	0	288	0	X	X	X	X	
	st25,lz.gma	00145D80	0	(0.0, 136.7, 0.0)	137.8052	5	3	0	0	0	224	0	X	X	X	X	
	st25,lz.gma	001467A0	0	(0.0, 96.0, 0.0)	187.6593	11	2	9	0	0	416	0	X	X	X	X	
	null
	st25,lz.gma	00148940	0	(0.0, -66.3, 0.0)	462.432	1	1	0	0	0	96	0	X	X	X	X	
	st25,lz.gma	00149380	0	(0.0, -66.3, 0.0)	462.432	1	1	0	0	0	96	0	X	X	X	X	
	null
	null
	st25,lz.gma	00149E00	0	(2781.3, -69.9, 474.2)	584.9088	3	3	0	0	0	160	0	X	X	X	X	
	st25,lz.gma	0014CC80	0	(2781.3, -69.9, 474.2)	584.8622	1	0	1	0	0	96	0	X	X	X	X	
	st25,lz.gma	0014EB80	0	(2069.6, -96.3, 1560.0)	226.0447	2	2	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	0014FDE0	0	(2069.6, -96.3, 1560.0)	225.9867	1	0	1	0	0	96	0	X	X	X	X	
	st25,lz.gma	00150B40	0	(936.8, -63.9, 1502.4)	327.6505	2	2	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	00154480	0	(936.8, -63.9, 1502.4)	327.6007	1	0	1	0	0	96	0	X	X	X	X	
	st25,lz.gma	00156D60	0	(2766.3, -90.7, 934.9)	139.1683	4	2	1	0	0	192	0	X	X	X	X	
	st25,lz.gma	001639A0	0	(2069.6, -92.5, 1560.0)	205.1347	6	4	1	0	0	256	0	X	X	X	X	
	st25,lz.gma	0017DAC0	0	(1070.5, -90.2, 1571.2)	117.0517	4	2	1	0	0	192	0	X	X	X	X	
	st25,lz.gma	00187740	0	(794.7, -58.5, 1488.5)	113.8371	4	2	1	0	0	192	0	X	X	X	X	
	st25,lz.gma	00190040	0	(0.0, 12.5, 0.0)	64.30592	1	1	0	0	0	96	0	X	X	X	X	
	st25,lz.gma	001909C0	0	(184.0, -88.2, 0.0)	469.208	40	12	10	0	0	1344	0	X	X	X	X	
	st25,lz.gma	001A6B80	0	(0.0, 100.0, 0.0)	122.4745	1	1	0	0	0	96	0	X	X	X	X	
	null
	st25,lz.gma	001A6F60	0	(0.9, -7.2, 4.5)	32.5445	2	1	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	001A7240	0	(0.0, 0.0, 0.0)	5	3	0	1	0	0	160	0	X	X	X	X	
	st25,lz.gma	001AA420	0	(0.0, -23.5, 0.0)	61.25562	6	4	2	0	0	256	0	X	X	X	X	
	st25,lz.gma	001AD080	0	(0.0, 12.3, 0.0)	92.95614	7	2	1	0	0	288	0	X	X	X	X	
	st25,lz.gma	001AE8E0	0	(0.0, 175.0, 0.0)	276.134	17	11	6	0	0	608	0	X	X	X	X	
	st25,lz.gma	001B2100	0	(0.4, 55.9, -10.5)	101.5108	2	1	0	0	0	128	0	X	X	X	X	
	st25,lz.gma	001D1D80	0	(0.0, 10.0, 0.0)	59.93434	3	1	1	0	0	160	0	X	X	X	X	
	st25,lz.gma	001D5900	0	(2801.3, -37.1, 13.4)	164.2852	6	4	1	0	0	256	0	X	X	X	X	
	null
	st25,lz.gma	001E2500	0	(0.0, 0.0, 0.0)	3873.172	1	0	1	0	0	96	0	X	X	X	X	
	st25,lz.gma	001E2EA0	0	(35.5, 7.9, 0.0)	42.752	15	7	4	0	0	544	0	X	X	X	X	
	st25,lz.gma	001E5400	0	(-29.9, 6.3, 0.0)	31.12811	5	2	2	0	0	224	0	X	X	X	X	
	st25,lz.gma	001E63C0	0	(30.0, 6.3, 0.0)	31.15873	5	2	2	0	0	224	0	X	X	X	X	
	null
	null
	st25,lz.gma	001E7380	0	(30.0, 2.0, 0.0)	31.16797	3	3	0	0	0	160	0	X	X	X	X	
	null
	st25,lz.gma	001E80C0	0	(30.0, 6.3, 0.0)	31.15879	5	2	2	0	0	224	0	X	X	X	X	
st26,lz.gma	st26,lz.gma	00000520	0	(-300.0, -13.5, -422.6)	545.6907	22	14	0	0	0	768	0	X	X	X	X	
	st26,lz.gma	0000BE40	0	(0.0, 2.5, 5.2)	48.57101	11	5	2	0	0	416	0	X	X	X	X	
	st26,lz.gma	0000F580	0	(-1154.8, -118.1, 750.8)	1211.11	42	22	6	0	0	1408	0	X	X	X	X	
	st26,lz.gma	0002B780	0	(-1127.1, -169.5, 1416.6)	254.314	9	3	3	0	0	352	0	X	X	X	X	
	st26,lz.gma	0003F4E0	0	(0.0, 0.0, 0.0)	7.071068	2	0	1	0	0	128	0	X	X	X	X	
	st26,lz.gma	0003F680	0	(-866.6, -45.0, 1511.8)	226.785	2	2	0	0	0	128	0	X	X	X	X	
	st26,lz.gma	00040100	0	(-697.5, -62.2, 1884.3)	348.2696	24	16	0	0	0	832	0	X	X	X	X	
	st26,lz.gma	0004DB40	0	(-1530.0, 83.5, 1465.0)	866.0727	6	6	0	0	0	256	0	X	X	X	X	
	st26,lz.gma	00050860	0	(0.4, 55.9, -10.5)	101.5108	2	1	0	0	0	128	0	X	X	X	X	
	st26,lz.gma	000704E0	0	(-60.0, -175.0, 0.0)	276.134	30	23	6	0	0	1024	0	X	X	X	X	
	st26,lz.gma	0007C160	0	(-107.4, -624.7, -297.7)	2421.171	3	1	0	0	0	160	0	X	X	X	X	
	st26,lz.gma	0007D0C0	0	(-290.8, -48.3, 1535.2)	641.6148	4	4	0	0	0	192	0	X	X	X	X	
	st26,lz.gma	0007EA00	0	(49.9, -23.3, 735.3)	348.9661	2	2	0	0	0	128	0	X	X	X	X	
	st26,lz.gma	000810A0	0	(306.9, 3.0, 1197.1)	325.4219	2	2	0	0	0	128	0	X	X	X	X	
	st26,lz.gma	000824A0	0	(755.9, -8.0, 1334.4)	294.2883	2	2	0	0	0	128	0	X	X	X	X	
	st26,lz.gma	000836A0	0	(-300.0, -11.3, -423.1)	546.0786	2	2	0	0	0	128	0	X	X	X	X	
	st26,lz.gma	00084BA0	0	(531.3, -8.0, 901.6)	373.7101	2	2	0	0	0	128	0	X	X	X	X	
	st26,lz.gma	000855A0	0	(-1153.5, -103.2, 650.3)	1298.359	11	4	3	0	0	416	0	X	X	X	X	
	st26,lz.gma	0008B7C0	0	(120.9, 2.0, 357.3)	393.9564	2	2	0	0	0	128	0	X	X	X	X	
	st26,lz.gma	0008C1C0	0	(-290.8, -50.2, 1534.8)	641.9901	23	15	0	0	0	800	0	X	X	X	X	
	st26,lz.gma	00098300	0	(49.9, -25.2, 735.3)	347.5551	12	8	0	0	0	448	0	X	X	X	X	
	st26,lz.gma	000C2AE0	0	(-697.6, -58.0, 1884.3)	348.278	4	4	0	0	0	192	0	X	X	X	X	
	st26,lz.gma	000C5920	0	(306.9, -0.2, 1196.8)	325.8171	12	8	0	0	0	448	0	X	X	X	X	
	st26,lz.gma	000DAA80	0	(755.9, -10.3, 1334.4)	294.2815	12	8	0	0	0	448	0	X	X	X	X	
	st26,lz.gma	000EF200	0	(531.3, -10.3, 901.6)	373.7024	12	8	0	0	0	448	0	X	X	X	X	
	st26,lz.gma	000F9D80	0	(120.9, -0.2, 357.4)	393.9684	12	8	0	0	0	448	0	X	X	X	X	
	null
	null
	null
	null
	st26,lz.gma	000FD080	0	(0.0, 45.6, 0.0)	62.01768	4	2	2	0	0	192	0	X	X	X	X	
	st26,lz.gma	000FF880	0	(0.0, 126.0, 0.0)	133.1616	5	1	4	0	0	224	0	X	X	X	X	
	st26,lz.gma	00100AE0	0	(0.0, 104.0, 0.0)	124.1934	7	5	2	0	0	288	0	X	X	X	X	
	st26,lz.gma	00103740	0	(0.0, 136.7, 0.0)	137.8052	5	3	0	0	0	224	0	X	X	X	X	
	st26,lz.gma	00104160	0	(0.0, 96.0, 0.0)	187.6593	11	2	9	0	0	416	0	X	X	X	X	
	null
	st26,lz.gma	00106300	0	(0.0, -66.3, 0.0)	462.432	1	1	0	0	0	96	0	X	X	X	X	
	st26,lz.gma	00106F40	0	(0.0, 12.5, 0.0)	75.20805	1	1	0	0	0	96	0	X	X	X	X	
	st26,lz.gma	001078C0	0	(0.0, 10.0, 0.0)	70.82108	3	1	1	0	0	160	0	X	X	X	X	
	st26,lz.gma	0010B440	0	(-876.1, -95.0, 1142.0)	540.6684	2	2	0	0	0	128	0	X	X	X	X	
	st26,lz.gma	00111620	0	(-900.3, -145.0, 976.6)	356.5424	1	0	1	0	0	96	0	X	X	X	X	
